agent_id,timestep,x,y,variance,replanned
1,53,6.3823,0.8424,0.2000,0
1,54,6.3437,0.8423,0.2000,0
1,55,6.1437,0.8418,0.2000,0
1,56,5.9437,0.8413,0.2000,0
1,57,5.8219,0.9999,0.2000,1
1,58,5.7001,1.1585,0.2000,0
1,59,5.5849,1.3220,0.2000,1
1,60,5.4696,1.4855,0.2000,0
1,61,5.4349,1.5347,0.2000,0
1,62,5.3197,1.6982,0.2000,0
1,63,5.2232,1.8733,0.2000,1
1,64,5.1268,2.0485,0.2000,0
1,65,5.0893,2.1165,0.2000,0
1,66,4.9928,2.2917,0.2000,0
1,67,4.8963,2.4669,0.2000,0
1,68,4.8589,2.5349,0.2000,0
1,69,4.7624,2.7101,0.2000,0
1,70,4.6659,2.8853,0.2000,0
1,71,4.6285,2.9533,0.2000,0
1,72,4.5320,3.1285,0.2000,0
1,73,4.4355,3.3037,0.2000,0
1,74,4.3980,3.3717,0.2000,0
1,75,4.3015,3.5469,0.2000,0
1,76,4.2051,3.7221,0.2000,0
1,77,4.1676,3.7901,0.2000,0
1,78,4.0711,3.9653,0.2000,0
1,79,3.9746,4.1404,0.2000,0
1,80,3.9372,4.2085,0.2000,0
1,81,3.8407,4.3836,0.2000,0
1,82,3.7442,4.5588,0.2000,0
1,83,3.7068,4.6268,0.2000,0
1,84,3.6103,4.8020,0.2000,0
1,85,3.5138,4.9772,0.2000,0
1,86,3.4763,5.0452,0.2000,0
1,87,3.4163,5.2360,0.2000,0
1,88,3.3562,5.4268,0.2000,1
1,89,3.2962,5.6175,0.2000,0
1,90,3.2774,5.6771,0.2000,0
1,91,3.2174,5.8679,0.2000,0
1,92,3.1573,6.0587,0.2000,0
1,93,3.1385,6.1183,0.2000,0
1,94,3.0785,6.3091,0.2000,0
1,95,3.0184,6.4998,0.2000,0
1,96,2.9997,6.5594,0.2000,0
1,97,2.9396,6.7502,0.2000,0
1,98,2.8796,6.9410,0.2000,0
1,99,2.8608,7.0006,0.2000,0
1,100,2.8007,7.1913,0.2000,0
1,101,2.7407,7.3821,0.2000,0
1,102,2.7219,7.4417,0.2000,0
1,103,2.6619,7.6325,0.2000,0
1,104,2.6018,7.8233,0.2000,0
1,105,2.5831,7.8829,0.2000,0
1,106,2.5230,8.0736,0.2000,0
1,107,2.4630,8.2644,0.2000,0
1,108,2.4442,8.3240,0.2000,0
1,109,2.3841,8.5148,0.2000,0
1,110,2.3241,8.7055,0.2000,0
1,111,2.3053,8.7651,0.2000,0
1,112,2.2453,8.9559,0.2000,0
1,113,2.1852,9.1467,0.2000,0
1,114,2.1664,9.2063,0.2000,0
1,115,2.1064,9.3971,0.2000,0
1,116,2.0463,9.5878,0.2000,0
1,117,2.0276,9.6474,0.2000,0
1,118,1.9675,9.8382,0.2000,0
1,119,1.9075,10.0290,0.2000,0
1,120,1.8887,10.0886,0.2000,0
1,121,1.8287,10.2793,0.2000,0
1,122,1.7686,10.4701,0.2000,0
1,123,1.7498,10.5297,0.2000,0
1,124,1.6898,10.7205,0.2000,0
1,125,1.6297,10.9113,0.2000,0
1,126,1.6110,10.9709,0.2000,0
1,127,1.5509,11.1616,0.2000,0
1,128,1.4909,11.3524,0.2000,0
1,129,1.4721,11.4120,0.2000,0
1,130,1.4120,11.6028,0.2000,0
1,131,1.3520,11.7935,0.2000,0
1,132,1.2919,11.9843,0.2000,1
1,133,1.2319,12.1751,0.2000,0
1,134,1.2100,12.2446,0.2000,0
1,135,1.1499,12.4354,0.2000,0
1,136,1.0899,12.6262,0.2000,0
1,137,1.0298,12.8169,0.2000,1
1,138,0.9698,13.0077,0.2000,0
1,139,0.9424,13.0946,0.2000,0
1,140,0.8824,13.2854,0.2000,0
1,141,0.8223,13.4762,0.2000,0
1,142,0.7949,13.5631,0.2000,0
1,143,0.7349,13.7539,0.2000,0
1,144,0.6748,13.9446,0.2000,0
1,145,0.5000,14.5000,0.2000,0
2,0,0.6993,14.4831,0.2000,1
2,1,0.8976,14.4568,0.2000,1
2,2,1.0939,14.4308,0.2000,0
2,3,1.2922,14.4045,0.2000,0
2,4,1.4885,14.3785,0.2000,0
2,5,1.6868,14.3522,0.2000,0
2,6,1.8831,14.3261,0.2000,0
2,7,2.0703,14.2557,0.2000,1
2,8,2.2575,14.1852,0.2000,0
2,9,2.2617,14.1836,0.2000,0
2,10,2.4489,14.1132,0.2000,0
2,11,2.6361,14.0427,0.2000,0
2,12,2.6403,14.0412,0.2000,0
2,13,2.8275,13.9707,0.2000,0
2,14,3.0146,13.9003,0.2000,0
2,15,3.0188,13.8987,0.2000,0
2,16,3.2060,13.8282,0.2000,0
2,17,3.3932,13.7578,0.2000,0
2,18,3.3974,13.7562,0.2000,0
2,19,3.5846,13.6858,0.2000,0
2,20,3.7718,13.6153,0.2000,0
2,21,3.7760,13.6137,0.2000,0
2,22,3.9632,13.5433,0.2000,0
2,23,4.1503,13.4728,0.2000,0
2,24,4.1545,13.4713,0.2000,0
2,25,4.3417,13.4008,0.2000,0
2,26,4.5289,13.3304,0.2000,0
2,27,4.5331,13.3288,0.2000,0
2,28,4.7203,13.2583,0.2000,0
2,29,4.9075,13.1879,0.2000,0
2,30,4.9117,13.1863,0.2000,0
2,31,5.0988,13.1159,0.2000,0
2,32,5.2860,13.0454,0.2000,0
2,33,5.2902,13.0438,0.2000,0
2,34,5.4774,12.9734,0.2000,0
2,35,5.6646,12.9029,0.2000,0
2,36,5.6688,12.9014,0.2000,0
2,37,5.8560,12.8309,0.2000,0
2,38,6.0432,12.7605,0.2000,0
2,39,6.0474,12.7589,0.2000,0
2,40,6.2345,12.6884,0.2000,0
2,41,6.4217,12.6180,0.2000,0
2,42,6.4259,12.6164,0.2000,0
2,43,6.6131,12.5460,0.2000,0
2,44,6.8003,12.4755,0.2000,0
2,45,6.8045,12.4739,0.2000,0
2,46,6.9446,12.3312,0.2000,0
2,47,7.0847,12.1885,0.2000,0
2,48,7.1466,12.1254,0.2000,0
2,49,7.2867,11.9826,0.2000,0
2,50,7.4268,11.8399,0.2000,0
2,51,7.4887,11.7768,0.2000,0
2,52,7.6288,11.6340,0.2000,0
2,53,7.7689,11.4913,0.2000,0
2,54,7.8309,11.4282,0.2000,0
2,55,7.9709,11.2854,0.2000,0
2,56,8.1110,11.1427,0.2000,0
2,57,8.1730,11.0796,0.2000,0
2,58,8.3131,10.9369,0.2000,0
2,59,8.4532,10.7941,0.2000,0
2,60,8.5151,10.7310,0.2000,0
2,61,8.5432,10.5330,0.2000,0
2,62,8.5712,10.3350,0.2000,0
2,63,8.5798,10.2744,0.2000,0
2,64,8.6078,10.0764,0.2000,0
2,65,8.6359,9.8783,0.2000,0
2,66,8.7419,9.7088,0.2000,1
2,67,8.8480,9.5392,0.2000,1
2,68,8.9540,9.3696,0.2000,0
2,69,9.0600,9.2000,0.2000,1
2,70,9.1661,9.0304,0.2000,0
2,71,9.1851,9.0000,0.2000,0
2,72,9.2911,8.8305,0.2000,0
2,73,9.3971,8.6609,0.2000,0
2,74,9.4162,8.6305,0.2000,0
2,75,9.5222,8.4609,0.2000,0
2,76,9.6282,8.2913,0.2000,0
